individualID	populationID	populationName	location	geographicRegion	fromHGDP-CEPH-dataSet[RosenbergEtAl2005]?	fromNativeAmerican-dataSet[WangEtAl2007]?	fromLatino-dataSet[WangEtAl2008]?	fromJewish-dataSet[KopelmanEtAl2009]?	fromAsianIndian-dataSet[RosenbergEtAl2006]?	fromChhaGaamPatel-dataSet[PembertonEtAl2012]?	fromPacificIslander-dataSet[FriedlaenderEtAl2008]?	fromAfrican-dataSet[TishkoffEtAl2009]?	fromChimpanzee-dataSet[BecquetEtAl2007]?	inMS5795	inMS5547	inMS5435	inMS5592	inMS5362	inMS5255	inMS5879	inMS5631	inMS5519	inMS5676	inMS5446	inMS5339
72448	1231	Okiek	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72449	1231	Okiek	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72451	1231	Okiek	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72456	1231	Okiek	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72457	1231	Okiek	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72458	1232	Wata	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72459	1232	Wata	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72460	1232	Wata	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72461	1232	Wata	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72462	1232	Wata	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72463	1232	Wata	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72465	1233	Nandi	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72466	1233	Nandi	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72467	1233	Nandi	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72468	1233	Nandi	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72469	1233	Nandi	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72470	1233	Nandi	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72471	1233	Nandi	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72472	1233	Nandi	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72473	1233	Nandi	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72474	1233	Nandi	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72475	1233	Nandi	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72477	1234	ElMolo	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72480	1234	ElMolo	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72485	1234	ElMolo	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72487	1234	ElMolo	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72489	1234	ElMolo	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72490	1234	ElMolo	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72493	1234	ElMolo	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72494	1234	ElMolo	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72496	1234	ElMolo	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72498	1234	ElMolo	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72499	1234	ElMolo	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72507	1234	ElMolo	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72510	1234	ElMolo	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72511	1234	ElMolo	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72512	1234	ElMolo	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72514	1234	ElMolo	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72518	1235	Gabra	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72519	1235	Gabra	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72520	1235	Gabra	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72521	1235	Gabra	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72522	1235	Gabra	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72523	1235	Gabra	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72524	1235	Gabra	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72526	1235	Gabra	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72528	1235	Gabra	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72532	1235	Gabra	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72533	1235	Gabra	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72534	1235	Gabra	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72535	1235	Gabra	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
103361	1235	Gabra	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
103362	1235	Gabra	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
103363	1235	Gabra	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72536	1236	Sabaot	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72537	1236	Sabaot	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72538	1236	Sabaot	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72539	1236	Sabaot	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72540	1236	Sabaot	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72541	1236	Sabaot	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72542	1236	Sabaot	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72544	1236	Sabaot	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72545	1236	Sabaot	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72547	1236	Sabaot	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72549	1236	Sabaot	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72550	1236	Sabaot	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72551	1236	Sabaot	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72553	1236	Sabaot	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72554	1236	Sabaot	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72556	1236	Sabaot	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72557	1236	Sabaot	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72558	1236	Sabaot	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72559	1236	Sabaot	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72560	1236	Sabaot	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72561	1237	Rendille	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72563	1237	Rendille	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72564	1237	Rendille	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72565	1237	Rendille	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72567	1237	Rendille	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72568	1237	Rendille	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72569	1237	Rendille	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72570	1237	Rendille	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72571	1237	Rendille	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72572	1237	Rendille	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72573	1237	Rendille	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72574	1237	Rendille	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72575	1237	Rendille	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72576	1237	Rendille	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72577	1237	Rendille	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72578	1237	Rendille	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72579	1237	Rendille	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72580	1237	Rendille	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72581	1237	Rendille	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72582	1237	Rendille	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72583	1237	Rendille	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72584	1237	Rendille	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72585	1237	Rendille	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72586	1237	Rendille	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72587	1237	Rendille	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72588	1237	Rendille	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72589	1237	Rendille	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72590	1237	Rendille	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72592	1238	Turkana	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72594	1238	Turkana	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72595	1238	Turkana	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72596	1238	Turkana	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72597	1238	Turkana	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72599	1238	Turkana	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72600	1238	Turkana	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72601	1238	Turkana	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72602	1238	Turkana	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72603	1238	Turkana	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72604	1238	Turkana	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72605	1238	Turkana	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72606	1238	Turkana	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72607	1238	Turkana	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72608	1238	Turkana	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72609	1238	Turkana	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72610	1238	Turkana	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72611	1238	Turkana	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72613	1238	Turkana	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72614	1238	Turkana	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72615	1238	Turkana	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72616	1238	Turkana	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72617	1238	Turkana	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72618	1238	Turkana	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72619	1238	Turkana	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72620	1238	Turkana	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72621	1239	Pokot	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72622	1239	Pokot	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72624	1239	Pokot	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72626	1239	Pokot	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72628	1239	Pokot	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72630	1239	Pokot	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72631	1239	Pokot	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72632	1239	Pokot	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72634	1239	Pokot	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72635	1239	Pokot	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72636	1239	Pokot	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	0	1	1	0	1	1	0	1	1	0
72637	1239	Pokot	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72638	1239	Pokot	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72639	1239	Pokot	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72640	1239	Pokot	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72641	1239	Pokot	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72643	1239	Pokot	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72644	1239	Pokot	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72645	1239	Pokot	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72647	1239	Pokot	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72648	1239	Pokot	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72649	1239	Pokot	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72650	1239	Pokot	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72651	1240	Borana	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72653	1240	Borana	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72654	1240	Borana	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72655	1240	Borana	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72656	1240	Borana	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72657	1240	Borana	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72658	1240	Borana	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72659	1240	Borana	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72660	1240	Borana	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72661	1240	Borana	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72662	1240	Borana	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72663	1240	Borana	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72664	1240	Borana	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72665	1240	Borana	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72666	1240	Borana	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72667	1240	Borana	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72668	1240	Borana	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72669	1240	Borana	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72670	1240	Borana	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72671	1240	Borana	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72672	1240	Borana	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72673	1240	Borana	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72674	1240	Borana	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72675	1240	Borana	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72676	1240	Borana	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72677	1240	Borana	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72679	1240	Borana	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72680	1240	Borana	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72681	1240	Borana	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72682	1240	Borana	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72683	1240	Borana	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72684	1240	Borana	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72685	1241	MaasaiIlchamus	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72686	1241	MaasaiIlchamus	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72688	1241	MaasaiIlchamus	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72689	1241	MaasaiIlchamus	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72690	1241	MaasaiIlchamus	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72691	1241	MaasaiIlchamus	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72692	1241	MaasaiIlchamus	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72693	1241	MaasaiIlchamus	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72694	1241	MaasaiIlchamus	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72695	1241	MaasaiIlchamus	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72696	1241	MaasaiIlchamus	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72697	1241	MaasaiIlchamus	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72698	1241	MaasaiIlchamus	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72699	1241	MaasaiIlchamus	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72701	1241	MaasaiIlchamus	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72702	1241	MaasaiIlchamus	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72703	1241	MaasaiIlchamus	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72704	1241	MaasaiIlchamus	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72705	1241	MaasaiIlchamus	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72706	1241	MaasaiIlchamus	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72707	1241	MaasaiIlchamus	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72709	1241	MaasaiIlchamus	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72710	1241	MaasaiIlchamus	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72711	1241	MaasaiIlchamus	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72712	1241	MaasaiIlchamus	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72714	1241	MaasaiIlchamus	Kenya	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72715	1242	Konso	Ethiopia	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
72716	1242	Konso	Ethiopia	AFRICA	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
